"解说",,"解说：外人很难想象","最困难的时候林风雷兜里只剩下5块钱。","Negative","Negative","Negative","Expansion"
,"也","他没有向朋友抱怨","也没有告诉家人。","Neutral","Neutral","Neutral","Expansion"
"当时",,"主持人：当时","林风雷的马匹数量达到了23匹。","Neutral","Positive","Positive","Temporal"
,"说","接电话的是一位领导","他说的话让林风雷顿时豁然开朗了。","Neutral","Neutral","Neutral","Temporal"
,"却","可是在大家为俱乐部的成立欢欣鼓舞的时候","林风雷的心里却十分的沉重。","Positive","Negative","Negative","Comparison"
,"却","难就难在林风雷是一个爱马的人","却没有经营俱乐部的经验。","Positive","Negative","Negative","Comparison"
"由于",,"一些本来健康可爱的马匹由于积劳成疾","在短短的几天内纷纷病倒了。","Negative","Negative","Negative","Contingency"
,"像","马卖出去了","林风雷感觉自己的心就像被刺了一刀。","Neutral","Negative","Negative","Temporal"
"解说",,"解说：这些马平时是在马场散放的","到晚上它们自己就回到马厩。","Neutral","Neutral","Neutral","Expansion"
,"并且","本公司有责任让每个加盟商创造盈利","并且回报丰厚。","Positive","Positive","Positive","Expansion"
,"再","先这么着吧","有时间再写。","Neutral","Neutral","Neutral","Temporal"
,"但","人会累","但总会比一开学时过得充实。","Negative","Positive","Positive","Comparison"
"说",,"人都说四川人生活极其悠闲安逸","此话不假。","Positive","Positive","Positive","Expansion"
,"然后","1.单击开始","然后单击运行。","Neutral","Neutral","Neutral","Temporal"
,"并","5、可减少广告宣传费用","并从中受惠。","Neutral","Positive","Positive","Expansion"
,"并","3、要热爱经营家居用品行业","并具有创业的勇气和信心。","Positive","Positive","Positive","Expansion"
"为了",,"为了礼品大家互相帮助","记得来我家留言哦！","Positive","Neutral","Positive","Contingency"
,"还","在此您可领略到藏传佛教文化的神秘魅力","还可弥补您不能亲临西藏的遗憾。","Positive","Positive","Positive","Expansion"
,"以便","请提前告知抵达方式及时间","以便我社安排接待！","Neutral","Neutral","Neutral","Expansion"
,"还","四川旅游景点大叔的羊肉串","还有那青年路的冰淇泠。","Neutral","Neutral","Neutral","Expansion"
"最近",,"*您的好友糖糖野营专卖最近比较忙","没有更新商品。","Negative","Negative","Negative","Contingency"
"最近",,"*您的好友水蔷薇最近比较忙","没有更新商品。","Negative","Negative","Negative","Contingency"
"无论",,"无论世界怎么变化","我们向前发展的脚步永恒不变。","Negative","Positive","Positive","Comparison"
"最后",,"我不想等到最后","它是场梦。","Neutral","Negative","Negative","Expansion"
,"也","没有懂得","也就充满了迷茫与黑暗。","Negative","Negative","Negative","Expansion"
,"其实","朋友","其实就是一辈子的事情！","Neutral","Positive","Positive","Expansion"
"说",,"你会说","这只是制造悬念、吸引读者的套路而已。","Neutral","Negative","Negative","Expansion"
"最近",,"郁闷的康夫最近比较忙","没有更新商品。","Negative","Negative","Negative","Contingency"
,"并","在篮球运动的草创初期","人们对于穿什么鞋打球并没有太多的观念。","Neutral","Neutral","Neutral","Temporal"
,"但","老板提出以“六度空间”为名","但被公司职员否定。","Neutral","Negative","Negative","Comparison"
,"也","我的篮球少年时期","也是在街头水泥地球场上度过的。","Neutral","Neutral","Neutral","Temporal"
,"而","请视它们为经典","而不是陈旧。","Positive","Negative","Positive","Comparison"
,"还","当年我跑遍北京城","你小子还没长脚。","Neutral","Negative","Negative","Comparison"
"如果","就","如果拿不到入场券","我就放弃运动生涯了。","Negative","Negative","Negative","Contingency"
,"像","走:前掌很软","像踩棉花很舒服。","Neutral","Positive","Positive","Expansion"
,"且","脚踝绑带对脚起到保护作用","且绑带上的一抹红色是整双鞋的亮点设计。","Positive","Positive","Positive","Expansion"
,"而","鞋身采用了三种不同材质的皮质","复古而时尚。","Neutral","Positive","Positive","Expansion"
,"同样","粘扣的位置很合理","使这样一双球鞋同样适用于脚踝稍肥的朋友。","Positive","Positive","Positive","Expansion"
"首先","其次","首先它是一双很实用的篮球鞋","其次在它身上有着FORCE25年的成绩。","Positive","Neutral","Positive","Expansion"
"同时",,"4、发布的简历首页和内页同时推荐显示","增加求职机会。","Neutral","Positive","Positive","Expansion"
"所以",,"所以今日搞到喉嚨痛","琴晚頭痛到訓5到覺。","Negative","Negative","Negative","Expansion"
,"另外","拖緊嘅就感情越來越好","未拖嘅就穩到另外一半喇！","Positive","Negative","Neutral","Comparison"
,"不过","哈哈","不过5知你條女会5会呷醋呢？","Positive","Negative","Negative","Expansion"
"因为",,"因为前排发生太多事喇","無咩时間写。","Negative","Neutral","Negative","Contingency"
,"终于","呼～～係琴日","我终于同距分開咗。","Neutral","Positive","Positive","Expansion"
,"又","或者係我太敏感","又或者係我将呢个世界霖得太复杂挂！","Negative","Negative","Negative","Expansion"
,"等","去到那里","珺的朋友已经在那里等了。","Neutral","Neutral","Neutral","Temporal"
,"因为","今天下午不是很開心","因为我和傻佬分开了。","Negative","Negative","Negative","Contingency"
"因为",,"因为呢件事","我喊過几次。","Neutral","Neutral","Neutral","Contingency"
"如果",,"如果我做错D咩","你可以同我講嘎！","Negative","Neutral","Neutral","Contingency"
"因为",,"因为这几天","我感觉你变了。","Neutral","Negative","Negative","Contingency"
,"说","以前和你一齐聊天觉得很开心","我什么都会跟你说。","Positive","Positive","Positive","Expansion"
"但",,"但这几天","感觉你好想不是很想理我一样。","Neutral","Negative","Negative","Temporal"
"而且",,"而且我真的希望你能谈恋爱","我会比誰都开心。","Positive","Positive","Positive","Expansion"
"如果",,"如果上吾到","我都吾知点好。","Negative","Neutral","Neutral","Contingency"
"之后",,"听日之后","大家就要各散东西喇！","Neutral","Neutral","Neutral","Temporal"
,"说","”很小心的咬了一点","眯着眼睛笑眯眯地说；“没有过期。","Neutral","Positive","Positive","Expansion"
,"说","她妈妈不让她晚上吃糖","说对牙齿不好。","Negative","Negative","Negative","Contingency"
"说",,"”我说：“它传播细菌","人就会生病的。","Negative","Negative","Negative","Contingency"
"因",,"因是中专班","孩子们都稚气未减。","Neutral","Neutral","Neutral","Contingency"
"其实",,"其实啊","装糊涂是人的一种心境！","Neutral","Neutral","Neutral","Expansion"
,"也","人没有傻的","就是智力有点缺陷的也知道好话歹话。","Positive","Positive","Positive","Comparison"
"说",,"可人人都愿意别人说自己聪明","精明。","Positive","Positive","Positive","Expansion"
,"等","那天","我炒的扁豆等菜。","Neutral","Neutral","Neutral","Temporal"
,"却","我厌烦","她却乐此不疲。","Negative","Positive","Positive","Comparison"
,"也","脑子里一片空白","心也跟着空了。","Neutral","Neutral","Neutral","Expansion"
,"还是","当一切归与平淡","我还是以前的那个我吗？","Neutral","Neutral","Neutral","Contingency"
,"还","与美女、帅哥视频游戏、聊天、交友","还能赢丰厚大奖！","Positive","Positive","Positive","Expansion"
"最近",,"我是最近这两天在用VB的","有些问题搞不明白想请教大家。","Neutral","Neutral","Neutral","Expansion"
,"更","各类创意美食","更多你平时看不到的新奇美食。","Positive","Positive","Positive","Expansion"
,"可能","在欧美国家","起居室里壁炉的重要性可能要超过电视机。","Neutral","Neutral","Neutral","Expansion"
"就算",,"不愿意就算了","愿意就给我80块钱交了。","Negative","Neutral","Neutral","Comparison"
,"然后","同期:他们笑了","然后很爽快的回答好。","Positive","Positive","Positive","Temporal"
,"却","看似无门","可张辉却不这么想。","Negative","Neutral","Positive","Comparison"
"解说",,"解说：原来","刘俊涛一直在为一卡通滞销的事情煞费脑筋。","Neutral","Negative","Negative","Expansion"
,"还是","这个巧妙的生意究竟能够走多远","还是让时间来见证吧。","Neutral","Neutral","Neutral","Expansion"
"解说",,"解说：文亨利问家人借了点钱","一个人跑到巴黎找工作。","Neutral","Neutral","Neutral","Temporal"
"当时",,"我当时提的问题","为什么一个人会要这份工作。","Neutral","Neutral","Neutral","Expansion"
"解说",,"解说：文亨利第一次见识到中国功夫","是在法国工作的时候。","Neutral","Neutral","Neutral","Expansion"
"而",,"而到了上海的第一天","文亨利就看到了一样好东西。","Neutral","Positive","Positive","Expansion"
"当时",,"当时文亨利正在为自己的公司进行融资","谈妥了一笔500万美金的风险投资。","Neutral","Positive","Positive","Temporal"
"解说",,"解说：也许有女朋友来帮忙","两个人齐心协力真能渡过难关。","Positive","Positive","Positive","Contingency"
"也",,"可文亨利想也没想","当即就拒绝了。","Neutral","Negative","Neutral","Expansion"
,"也","这是文亨利的生活方式","也是他对待财富的态度。","Neutral","Neutral","Neutral","Expansion"
"而且",,"而且可互换任何标准插座盖子","与其它插座相匹配。","Positive","Positive","Positive","Expansion"
"说",,"说：只要拿着这根权杖","您就是世界之王。","Neutral","Positive","Positive","Contingency"
"虽然","但","虽然运作起来受到技术制约","但前景不可估量。","Negative","Positive","Positive","Comparison"
"如果","会","这种盒饭如果面市","一定会受到欢迎哦！","Neutral","Positive","Positive","Contingency"
"如",,"注意事项：服药后如有口干现象","宜多饮水。","Negative","Neutral","Neutral","Contingency"
"由于",,"由于网上技术的发展突飞猛进","我们会随时更新我们的信息保密制度。","Positive","Neutral","Neutral","Contingency"
,"且","这些条款可由我爱搞随时更新","且毋须另行通知。","Positive","Positive","Positive","Expansion"
"如","应","如用户不同意本服务条款","用户应不得自行使用我爱搞的网络服务。","Neutral","Negative","Negative","Contingency"
,"即","（2）我爱搞对网络服务不承担任何责任","即用户对网络服务的使用承担风险。","Negative","Negative","Negative","Expansion"
"或",,"对于前述网站或资源是否可以利用","我爱搞不予担保。","Neutral","Negative","Neutral","Expansion"
,"即","您只需要嵌入您的网站相应的位置","即可显示出我们提供的广告。","Neutral","Neutral","Neutral","Contingency"
"以后",,"到50元以后","我们以联盟会员指定的支付方式支付。","Neutral","Neutral","Neutral","Temporal"
"如果",,"如果将来您忘记了二级密码","您可以通过邮箱重设。","Negative","Neutral","Neutral","Temporal"
"若",,"若出现错误提示下载不了","请稍候刷新重试验！","Neutral","Neutral","Neutral","Contingency"
"说明",,"关于调用约定的详细说明","请参考我转载的另一篇文章。","Neutral","Neutral","Neutral","Expansion"
"如","则","如您的工程名为test","则创建test.def。","Neutral","Neutral","Neutral","Contingency"
"如果","将","如果无法对日志进行经常性的备份工作","最好将数据库设置为""简单恢复模式""。","Neutral","Neutral","Neutral","Contingency"
,"可能","根据所使用的压缩方式的不同","你可能不会立即看到结果。","Neutral","Neutral","Neutral","Contingency"
"由于",,"由于交易日志是一个连续的磁盘写入过程","在这当中不会发生读取动作。","Neutral","Neutral","Neutral","Contingency"
"因此",,"因此将日志文件放在一个独立的磁盘","对优化性能有一定作用。","Neutral","Positive","Positive","Contingency"
"可能",,"进行了修改是非常有可能发生的情况","这样就造成了数据的不一致性。","Neutral","Negative","Negative","Contingency"
"因为",,"因为项目需要","需要对上传的文件内容进行查询。","Neutral","Neutral","Neutral","Contingency"
,"表示","（2）索引服务启动成功后索引编录的信息","可以看到编录信息就表示服务已经启动成功。","Neutral","Positive","Neutral","Expansion"
"如果",,"如果要做这样一个窗口","可以把以下这几个地方改一下。","Neutral","Neutral","Neutral","Contingency"
"现在",,"现在导弹的速度方向已经被修正","它指向玩家。","Neutral","Neutral","Neutral","Expansion"
"也",,"你也可以稍加修改","变为直线攻击武器。","Neutral","Neutral","Neutral","Expansion"
,"并","类型决定可以使用哪些种类的工具","并影响到应用程序的设计。","Neutral","Neutral","Neutral","Expansion"
"还",,"静态类型还是动态类型","这取决于何时实施类型模型。","Neutral","Neutral","Neutral","Expansion"
"还",,"显式类型还是隐式类型","这取决于语言如何确定一个给定对象的类型。","Neutral","Neutral","Neutral","Contingency"
,"因为","Java类型策略在编译时给出错误消息","因为它执行静态类型检查。","Negative","Neutral","Negative","Contingency"
,"然后","这意味着必须声明所有的变量","然后编译代码。","Neutral","Neutral","Neutral","Temporal"
"还",,"静态类型还有其他一些优点","在这里我不会详细描述。","Positive","Neutral","Neutral","Comparison"
"像",,"就像在Java编程中","您可以用新的类来扩展程序。","Neutral","Neutral","Neutral","Expansion"
"由于","所以","由于动态语言几乎都是类型推断式的","所以您不需要花多大力气来表达基本思想。","Neutral","Positive","Positive","Contingency"
,"所以","很多动态类型语言是解释性的","所以在编写程序后可以立即看到变化。","Neutral","Neutral","Neutral","Contingency"
,"并","您必须提供一个有效的Java类名","并为每个变量设置属性。","Neutral","Neutral","Neutral","Expansion"
"为了",,"为了测试","总可以动态地改变类的定义。","Neutral","Neutral","Neutral","Contingency"
"如","将","如有侵权请告之","本站将及时删除！","Neutral","Neutral","Neutral","Contingency"
"如",,"7.本站更改网站时如误删了您的链接","请及时来信。","Negative","Neutral","Neutral","Contingency"
"说明",,"破解说明：用loader运行","彻底解决脱壳后的兼容性问题。","Neutral","Positive","Positive","Contingency"
"如",,"正如你所看到的","变速齿轮有了一个相当漂亮的界面。","Neutral","Positive","Positive","Expansion"
,"以及","三、产品管理：产品类别新增修改管理","产品添加修改以及产品的审核。","Neutral","Neutral","Neutral","Expansion"
,"再","七、新闻管理：能分大类和小类新闻","不再受新闻栏目的限制。","Neutral","Positive","Positive","Expansion"
"说明",,"破解说明：绿色软件","解压缩运行就可以。","Neutral","Neutral","Neutral","Expansion"
,"更","6、增强节目连接提示","更具人性化。","Positive","Positive","Positive","Expansion"
,"并","4、内置多种流行团体同步舞步","并可根据需要自定义舞步。","Positive","Positive","Positive","Expansion"
,"也","进行必要的工具使用设置","也可在主界面注册。","Neutral","Neutral","Neutral","Expansion"
"因此",,"因此他认为每个梦都有各自的含意","要细心去钻研才能误出梦的含意！","Positive","Positive","Neutral","Expansion"
"即使","也","在这样的情况下即使长文件名不同","以前的版本也会提示覆盖已经存在的文件。","Neutral","Neutral","Neutral","Contingency"
,"以便","字库与程序分开","以便于单独修改、添加。","Neutral","Positive","Neutral","Expansion"
,"以及","补偿、枕形失真修正、桶形失真修正","以及全局自动修缮7个插件。","Neutral","Neutral","Neutral","Expansion"
,"以及","此版本支持大多数诺基亚手机","以及部分摩托罗拉、索尼爱立信和三星手机。","Positive","Positive","Positive","Expansion"
,"再","您可以将名片备份到电脑","手机丢失不再可怕。","Neutral","Positive","Positive","Expansion"
,"同时","您可以用象用QQ一样用短信短信和朋友聊天","支持同时打开多个聊天窗口。","Neutral","Positive","Positive","Expansion"
,"以及","长话服务","短信服务以及其他的增值服务内容。","Neutral","Neutral","Neutral","Expansion"
"等",,"2.个人起名―按八字的喜用神和数理吉凶等","来找出有利的名字供起名时参考。","Neutral","Neutral","Neutral","Contingency"
"还",,"软件还附有公司名称的分析；强烈推荐","注册用户可免费升级！","Positive","Positive","Positive","Expansion"
"而且",,"而且线上直接切换手机号","无须关机重开！","Positive","Positive","Positive","Expansion"
,"等","具有类似于Windows资源管理器的界面","支持队列、远程编辑等增强功能。","Neutral","Neutral","Neutral","Expansion"
,"介绍","・大名鼎鼎的滤镜王子的老子的爷爷","免介绍了。","Positive","Neutral","Positive","Contingency"
,"其次","・下载的最大问题是什么――速度","其次是什么――下载后的管理。","Neutral","Neutral","Neutral","Expansion"
,"即","・创意最新25款中文字体","安装到系统Fonts目录下即可使用。","Neutral","Neutral","Neutral","Expansion"
,"还","・HWBBSVer0.1b丘陵狼论坛","界面还不错。","Neutral","Positive","Positive","Expansion"
"却",,"你是否面对着种种电脑故障却无从下手","是否羡慕他人熟练地解决各种问题？","Negative","Negative","Negative","Expansion"
"总结",,"・总结了很多注册表修改的好经验","是一本不可多得的好书！","Positive","Positive","Positive","Expansion"
"说",,"很多影迷说“迷人的笑脸","靓丽的风采。","Positive","Positive","Positive","Expansion"
"又",,"又称为WinCmp","是一个文件比较工具。","Neutral","Neutral","Neutral","Expansion"
,"更","找到新修补程式的唯一希望","是往「更多热门下载」连结去找。","Positive","Positive","Positive","Expansion"
,"也","微软在这个更新程式的描述文字中","也未提到比较浅显易懂的关键字。","Neutral","Negative","Negative","Expansion"
"就算",,"就算华泰业绩下滑50％","6块股价高吗？","Negative","Neutral","Neutral","Comparison"
,"以及","林木加工产品的采购和销售","以及提供相关服务。","Neutral","Neutral","Neutral","Expansion"
"虽然","但是","虽然10月份后废纸价格大幅下跌","但是高价废纸库存使得公司的成本难于降低。","Positive","Negative","Negative","Comparison"
,"还","考虑到化工市场的周期下滑","我们相信10-11月份还将低于三季度。","Negative","Negative","Negative","Contingency"
,"介绍","36选7、30选7、23选5","电脑彩票开奖公告、游戏规则介绍。","Neutral","Neutral","Neutral","Expansion"
,"并","停机保号：用户在一段时间暂停使用电话","并申请保留原号码的业务称为停机保号。","Neutral","Neutral","Neutral","Expansion"
"因为",,"我当週考试因为有事无法预约考试","我要如何补考？","Negative","Neutral","Neutral","Contingency"
,"却","有时一篇为20分钟","有时却有不一样？","Neutral","Negative","Negative","Expansion"
,"更","优惠多多","让您尽情享受更多购物、消费乐趣！","Positive","Positive","Positive","Expansion"
"说明",,"说明：本操作将修改您的论坛密码","请确认您已经填写了论坛密码问题及答案。","Neutral","Neutral","Neutral","Contingency"
"还",,"您还没有登录论坛","不能使用自助链接功能。","Neutral","Neutral","Neutral","Contingency"
,"同时","全权负责论坛的日常管理工作和事务","同时兼任论坛办公版版主。","Neutral","Neutral","Neutral","Expansion"
,"并","1、新任版主应在接到通知后查看任职通告","并在一个星期内到论坛管理区签到。","Neutral","Neutral","Neutral","Expansion"
"即",,"即在硬件上提供性能价格最具优势的产品","在软件上提供最实用的应用系统。","Positive","Positive","Positive","Expansion"
,"也","把浓的看淡","去也灿烂。","Neutral","Positive","Positive","Expansion"
,"因为","依稀记得那年我从校园急匆匆地赶回家来","是因为我做了一个可怕的梦。","Negative","Negative","Negative","Contingency"
"也",,"她们也有着如水的柔情","只是无人轻易能解。","Positive","Negative","Negative","Comparison"
"也",,"她们也有着许许多多脆弱的泪水","只是别人很少看见。","Negative","Negative","Negative","Comparison"
"而",,"她们的爱执着而热烈","只是无人知道。","Positive","Negative","Negative","Comparison"
"也",,"栀子也以抽芽","可没见花苞！","Neutral","Neutral","Neutral","Comparison"
,"为了","取名“多儿”","是为了纪念记忆中的“多多”。","Neutral","Neutral","Neutral","Expansion"
,"也","我觉得：不必怕的惊慌","也不必爱的疯狂！","Positive","Positive","Positive","Expansion"
,"同样","网络里","它同样充满欲望和激情。","Neutral","Neutral","Neutral","Expansion"
,"同样","当然","那同样是虚无和缥缈。","Neutral","Negative","Negative","Expansion"
"因为",,"因为当他离去时","一切都来不及了。","Neutral","Negative","Negative","Contingency"
,"因为","要记得好好感激","因为他是你人生的转折点。","Positive","Positive","Positive","Contingency"
,"因为","要微笑向他打招呼","因为他让你更加坚强。","Positive","Positive","Positive","Contingency"
"因为",,"妈妈：因为毛虫姊姊能变成蝴蝶","天空会保护她啊。","Positive","Positive","Positive","Contingency"
"因为",,"妈妈：因为蚯蚓弟弟会钻土","大地会保护他啊。","Neutral","Positive","Positive","Contingency"
"其实",,"其实作为一个女人","结婚后有很多单身所体会不到的幸福和快乐。","Neutral","Positive","Positive","Expansion"
"之后",,"尤其是在儿子们都去上学之后","那份孤独和寂寞真的无法承受。","Neutral","Negative","Negative","Temporal"
"因为","所以","我们因为计划前往藏龙百瀑","所以找到了往‘大溪’方向的‘一号车’。","Neutral","Positive","Positive","Contingency"
"因为",,"因为我们第二天没有赶上车","走到百瀑乘车的。","Negative","Neutral","Neutral","Contingency"
"而",,"而他","拿傻乎乎的笑容应对。","Neutral","Neutral","Neutral","Expansion"
,"也","一路谋杀胶卷无数","连不爱照相的男友也仿佛变了一个人似的。","Positive","Positive","Positive","Expansion"
,"最后","我的毕生愿望没有实现","最后草草地拍了几张喂食的照片。","Negative","Negative","Negative","Expansion"
"然后",,"然后乘浙江快客返杭州","照例是18.5元/人。","Neutral","Neutral","Neutral","Expansion"
"其实",,"其实这完全是一种偏见","或者是缺乏常识的结果。","Negative","Negative","Negative","Expansion"
"还",,"这种女性还有着突如其来的发泄欲","大声叫喊正好可以作为一种发泄手段。","Neutral","Neutral","Neutral","Expansion"
,"还","长期如此","还将出现性欲减退、性冷淡及性厌恶。","Neutral","Negative","Negative","Expansion"
,"更","6.多多交谈对女性来说","交谈和感到被爱比夫妻生活更重要。","Neutral","Positive","Neutral","Expansion"
"或",,"特别不能攻击对方身体或智力方面的缺陷","这会造成不能原谅的伤害。","Negative","Negative","Negative","Expansion"
"如果","就","如果你有前列腺癌的家族史","你要从40岁就开始做这些检查。","Negative","Neutral","Neutral","Contingency"
"如果","那么","如果已为前列腺问题所苦","那么远离这些荷尔蒙补品。","Negative","Neutral","Neutral","Contingency"
,"最近","与同事提及此事","有人笑道：“你爱人肯定最近没滋润你吧。","Neutral","Negative","Negative","Temporal"
"不仅","更","这不仅让我郁闷","更让我惶恐不安。","Negative","Negative","Negative","Expansion"
,"并","也许是流产带来的後遗症","我开始害怕并抵触婚姻。","Negative","Negative","Negative","Contingency"
,"解答","陈先生一脸的迷茫","医生为他作了一番解答。","Negative","Positive","Positive","Expansion"
,"等","发病较急","可伴有发热、寒战、厌食、乏力等全身症状。","Negative","Negative","Negative","Expansion"
"而",,"而是到了出现其他严重症状时","才去医院就医。","Neutral","Neutral","Neutral","Contingency"
"但",,"但据临床所见","久坐是罹患慢性前列腺炎的一大诱因。","Neutral","Neutral","Neutral","Expansion"
"如果","就","老公不好意思了：“你如果想","我就英勇献身一回好了。","Neutral","Neutral","Positive","Contingency"
"还",,"一开始我们还做得风生水起","兴致勃勃。","Positive","Positive","Positive","Expansion"
,"却","每每我在书桌前翻阅资料作深思状","老公却频频催我：“快来睡觉。","Neutral","Negative","Negative","Comparison"
"还",,"还可用多次渐进的方式","以减少女方的疼痛。","Neutral","Positive","Positive","Contingency"
"而",,"而生理因素导致的ED","占总数的80%左右。","Neutral","Neutral","Neutral","Expansion"
,"可能","一方面","ED可能是预测冠心病的先兆。","Neutral","Positive","Positive","Expansion"
"但",,"但服用一段时间後","这些不良反应就会消失。","Neutral","Positive","Positive","Contingency"
"因为",,"也许是因为太在乎他了","我会经常为一点小事挑剔他。","Positive","Negative","Negative","Contingency"
"可是",,"可是不到半年时间","我发现丈夫的浪漫举动渐渐少了。","Neutral","Negative","Negative","Comparison"
,"甚至","我们开始有矛盾","我甚至觉得婚姻正遭遇前所未有的危机。","Negative","Negative","Negative","Expansion"
,"只有","女性性节律周期较长","一个月只有一次性节律日。","Neutral","Neutral","Neutral","Expansion"
"还",,"”安全套还没上阵","战斗结束了。","Neutral","Negative","Negative","Temporal"
,"又","两个月後","我又一次躺到了手术台上。","Neutral","Negative","Negative","Temporal"
"当时",,"当时我正处在来完月经後的安全期","他男性手淫实图提议不用安全套。","Neutral","Neutral","Neutral","Contingency"
,"但","我没有告诉他我的过女找男激情去","但他从我僵硬的抵挡的四肢看出了我的恐慌。","Negative","Negative","Negative","Comparison"
,"但","这只是最常用的","但不一定是令双方最满意的性交姿势。","Neutral","Neutral","Neutral","Comparison"
,"或","真正使女人感到痛快的","是对阴蒂的直接或间接刺激。","Positive","Neutral","Neutral","Expansion"
,"而","性交只是性生活的一种方式","而不是唯一的方式。","Neutral","Neutral","Neutral","Comparison"
,"并","“良好的性生活”应以双方的真正满意为标准","达到性高潮并非必要因素。","Neutral","Neutral","Neutral","Expansion"
,"但","热恋中的男女应该充分享受爱抚的自由与快乐","但爱抚应该有个度。","Positive","Negative","Negative","Comparison"
,"还","激情之後","也许你还渴望一个缠绵温情的“後缀”。","Neutral","Positive","Positive","Temporal"
"如果","就","如果男人日常生活中经常处于神经紧张的状态","就很难产生足够的性兴奋。","Negative","Negative","Negative","Contingency"
,"为了","我中午会驱车一个多小时去找女友","就为了那20分钟的闪电快乐。","Neutral","Positive","Positive","Contingency"
"终于",,"她终于忍无可忍","逼我去医院检查。","Negative","Negative","Negative","Contingency"
,"也","近来","车床族在国内也渐有耳闻。","Neutral","Neutral","Neutral","Expansion"
,"还","最常见的是包皮、阴茎出血","严重的还会出现阴茎系带断天天情色裂。","Negative","Negative","Negative","Expansion"
,"终于","身体的那女王招奴区一部分在冬眠多年以後","终于无法阻止地复苏了。","Neutral","Negative","Negative","Temporal"
,"也","在性高潮临近时","在乳房下表面也可见到性红晕。","Neutral","Neutral","Neutral","Temporal"
,"而且","肾脏感染是一种很常见的疾病","而且绝大部分患者都是妇女。","Neutral","Neutral","Neutral","Expansion"
"甚至",,"过度性生活造成细菌侵入尿道甚至上行到膀胱","导致大部分女性尿路感染。","Negative","Negative","Negative","Contingency"
"除非",,"除非你和她所在的地点不是很恰当","只能匆匆苟合。","Negative","Negative","Negative","Expansion"
"而且",,"而且高潮体验过後的女人","往往会成倍地回报男人。","Positive","Positive","Positive","Contingency"
,"也","女人得到性高潮的时间","与体陆婷婷的新故事位也有着很大的关系。","Neutral","Neutral","Neutral","Expansion"
,"讲述","万般无奈","小刚不得不向妻子讲述了事情的原委。","Negative","Neutral","Negative","Contingency"
"而",,"初次品尝人生的“美事”而遭遇阴茎出血","对新郎来说可谓惊心动魄。","Negative","Negative","Negative","Contingency"
"由于",,"主要由于对阴茎的供血量减少","他们的“勃起”已不如顶峰娱乐网那么坚挺。","Neutral","Negative","Negative","Contingency"
"若",,"若是性功能发生障碍","势必要影响性生活的正常进行。","Negative","Negative","Negative","Contingency"
"还",,"射精过程的异常还有一种情况","就是早泄。","Neutral","Negative","Negative","Expansion"
,"或者","洞房花烛夜谜语3.每次经过性伴侣的时候","请接触他/她的身体或者亲吻他/她。","Neutral","Neutral","Neutral","Expansion"
"其实",,"“其实","这是一种正常现象。","Neutral","Positive","Positive","Expansion"
,"而","有些暗疮是由精神压力和激素不平衡所引起的","而性生活能减轻精神压力和促进激素平衡。","Neutral","Positive","Positive","Expansion"
,"也","看到爱人陶醉在他带来的快乐中","当然也会感觉到满足、惬意。","Positive","Positive","Positive","Contingency"
,"说","至于正确使用安全套","那当然不用说了。","Positive","Neutral","Positive","Expansion"
,"也","在暴力家庭中成长的孩子","往往也只学会了以暴力解决问题。","Negative","Negative","Negative","Contingency"
"同样",,"c同样以防万一","尽量留下对方的至少一个联系方式。","Neutral","Neutral","Neutral","Contingency"
,"再","d让“一夜性”真正做到“一夜”","过後不再追究。","Neutral","Neutral","Neutral","Temporal"
,"或","一些充满了虚伪的、缺乏科学的性知识教育","使不少妇女对性知识无知或存有误解。","Negative","Negative","Negative","Contingency"
"为了",,"(2)积极主动为了获得性高潮","女方在性生活中应采取积极主动的态度。","Positive","Positive","Positive","Contingency"
"表示",,"”张滨表示","“清晨性爱不应建立在‘减肥’的梦想上。","Neutral","Neutral","Neutral","Expansion"
"虽然","但","性爱虽然能消耗人体不少热量","但绝不能代替锻炼和健身。","Positive","Negative","Negative","Comparison"
,"也","女性性欲增高","性需要也达到顶峰。","Positive","Positive","Positive","Expansion"
,"再","心理压抑感和障碍一扫而光","不再故作矜持。","Positive","Positive","Positive","Expansion"
"而",,"1为浪漫抽点时间时间会匆匆而过","快的让你来不及反应陈坤周迅合作。","Neutral","Negative","Negative","Expansion"
"如果",,"2经典成人游戏有哪些如果你不喜欢做爱","最好如实的说出。","Neutral","Neutral","Neutral","Contingency"
,"但是","听起来似乎是很简单的事情","但是做起来就不是想起来那么容易了。","Positive","Negative","Negative","Comparison"
"如果",,"如果你不能做到这一点","告诉你的爱人。","Negative","Neutral","Neutral","Contingency"
,"再","放松一下","再重复这一动作2至3次。","Positive","Neutral","Neutral","Temporal"
,"还是","对于长期同住的爱侣来说","还是用安全套比较好。","Neutral","Neutral","Neutral","Comparison"
"不仅","而且","做爱後吃冷饮不仅易得胃病","而且对整个舒展开的身体是一次侵害。","Negative","Negative","Negative","Expansion"
,"或者","忠告：爱他(她)的话","准备一点温开水或者热饮。","Positive","Neutral","Positive","Contingency"
"说",,"坏处：不用说","谁都知道它的坏处。","Neutral","Negative","Negative","Expansion"
"因为",,"忠告：爱侣间因为忙碌","一段时间无性是正常的。","Neutral","Neutral","Neutral","Contingency"
"还",,"性高潮通常还可以转移注意力","让你忘记许多压力。","Positive","Positive","Positive","Expansion"
